"business_id","name","address","city","state","postal_code","latitude","longitude","phone_number"
"501744","Jordan Oaks","10820 Penny Rd ","CARY","NC","27511","","","19193878250"
"501775","The Third Place","1811 Glenwood Ave ","RALEIGH","NC","27608","","","19198346566"
"501777","Jersey Mike's Subs","957 High House Rd","CARY","NC","27513","","","19194610660"
"501778","Jersey Mike's Of Cary","701 Cary Towne BLVD ","CARY","NC","27511","","","19194618100"
"501810","Overtime Sports Pub","1030-149 N Rogers Ln ","RALEIGH","NC","27610","","","19192559556"
"501827","Carmen's Cuban Cafe","108 Factory Shops Rd","MORRISVILE","NC","27560","","","19194678080"
"501833","Murphy House Restaurant-Dorton Arena","1025 Blue Ridge Rd","RALEIGH","NC","27607","","","19195220834"
"501835","Subway #12050","8711 Six Forks Rd","RALEIGH","NC","27615","","","19196762610"
"501843","CARRABBA'S ITALIAN GRILL #8407","1148 KILDAIRE FARM RD ","CARY","NC","27511","","","19194679901"
"501852","Shearon Harris Cafe","5413 Shearon Harris Rd","NEW HILL","NC","27562","","","19193622037"
"501861","Oh' Mulligans","100-108 Jerusalem Dr","MORRISVILLE","NC","27560","","","19194651900"
"501868","Jersey Mikes Subs","3490 Kildaire Farm Rd ","RALEIGH","NC","27606","","","19193637827"
"501895","Buffalo Brothers","3111 Capital Blv","RALEIGH","NC","27604","","","19198784800"
"501896","Moonlight Pizza Company","615 W Morgan St","RALEIGH","NC","27603","","","19197559133"
"501898","Chuck E Cheese","3501-131 Capital Blv","RALEIGH","NC","27604","","","19198509241"
"501902","The Goat Bar","5111 Western Blv ","RALEIGH","NC","27606","","","19192334143"
"501932","Moe's Southwest Grill","7850-115 Alexander Promonade Pl ","RALEIGH","NC","27617","","","19199579075"
"501941","Red Robin #306","7860 Alexander Promenade Pl ","RALEIGH","NC","27617","","","19199572880"
"501941","Red Robin #306","7860 Alexander Promenade Pl ","RALEIGH","NC","27617","","","19199572880"
"501978","Sam's Club #8223 Cafe","2537 S Saunders St","RALEIGH","NC","27603","","","19198391700"
"502020","Target #1892 Cafe & Starbucks","4191 The Circle @ North Hills ST ","RALEIGH","NC","27609","","","19197819848"
"502045","Julians Intl. Restaurant and Deli","2215 New Hope Church RD ","RALEIGH","NC","27601","","","19198502400"
"502045","Julians Intl. Restaurant and Deli","2215 New Hope Church RD ","RALEIGH","NC","27601","","","19198502400"
"502060","Joy Luck Of Grand Asia Market","1253 Buck Jones RD ","RALEIGH","NC","27606","","","19194682988"
"502064","KFC/Taco Bell","809 Airport BLVD ","MORRISVILLE","NC","27560","","","19193808313"
"502064","KFC/Taco Bell","809 Airport BLVD ","MORRISVILLE","NC","27560","","","19193808313"
"502091","River Ridge Golf Club","3224 Auburn-Knightdale Rd RD ","RALEIGH","NC","27610","","","19196618374"
"502091","River Ridge Golf Club","3224 Auburn-Knightdale Rd RD ","RALEIGH","NC","27610","","","19196618374"
"503746","Andy's Burgers, Shakes, and Fries","1011 N. Smithfield RD","KNIGHTDALE","NC","27545","","","19192619841"
"503749","Country Inn & Suites Breakfast Area","201 Airgate DR","MORRISVILLE","NC","27560","","","19195441010"
"503760","NY Pizza","634 Holly Spring RD","HOLLY SPRINGS","NC","27540","","","19195670505"
"503760","NY Pizza","634 Holly Spring RD","HOLLY SPRINGS","NC","27540","","","19195670505"
"503824","Subway","3901-107 Capital BLVD","RALEIGH","NC","27604","","","19198760772"
"FCED12AE-B819-1AC2-47B1ED231CCDA163","ATRIUM","2600 FOUNDERS DR ","RALEIGH","NC","27695","","","19195157910"
"FD2DE3B8-AD50-39AE-D49E8E3264D0A648","CAMOS BROTHERS PIZZA","7321 SIX FORKS RD ","RALEIGH","NC","27615","","","19198446692"
"FD34C9D0-B5F8-3F29-27751DECCF002963","N.C. Bagel Cafe & Deli","3108 GRACE PARK DR ","MORRISVILLE","NC","27560","","","19194692777"
"FD9427D3-0AFE-A06A-EB61466D34B12418","MCDAIDS IRISH PUB","2412 HILLSBOROUGH ST ","RALEIGH","NC","27607","","","19199770502"
"FDBDCA61-1130-FF0B-61D479A96CA672E4","On the Snap","2221 N Grassland DR ","FUQUAY VARINA","NC","27526","","","19195579060"
"FF4D7743-D606-1EB6-37E2101B262B7CC3","STARBUCKS #8214","6176 FALLS OF NEUSE RD ","RALEIGH","NC","27609","","","19198739615"
"FFD425F2-3048-98E7-042DD51886117F35","LA COCINA #6","1221 TIMBER DR E ","GARNER","NC","27529","","","19197726999"
"E5393B69-D3BC-3630-FFFF7EB5C5336273","BABYLON RESTAURANT","309 N DAWSON ST ","RALEIGH","NC","27603","","","19198388595"
"E54A4020-FAA2-F2A4-1940269F358FFC95","Jimmy John's #1026","2904-106 Wake Forest  RD ","RALEIGH","NC","27609","","","19198360404"
"E584EEDA-BC2C-8828-F6C5141061AFEE78","Jimmy John's #791","1904-103 NW Maynard RD ","CARY","NC","27513","","","19194626252"
"E598747C-1422-201B-196814A0B79C23D7","Six Forks Deli & Grill","210 E Six Forks  RD ","RALEIGH","NC","27609","","","111111111111111"
"E7E6AEA2-FE72-1EA8-041CCCD5189197B3","SUBWAY #57792","2736 NC HWY 55 ","CARY","NC","27519","","",""
"E811B72A-3048-98E5-1AD09DCBAC450B32","Deja Brew","5001 FALLS OF NEUSE RD ","RALEIGH","NC","27609","","","19192394612"
"E811B72A-3048-98E5-1AD09DCBAC450B32","Deja Brew","5001 FALLS OF NEUSE RD ","RALEIGH","NC","27609","","","19192394612"
"E8309E19-D9EF-F75D-D1B18B5C4E1092EB","CORBETT'S BURGERS & SODA BAR","126 KILMAYNE DR ","CARY","NC","27511","","","19194610055"
"E851FAC8-1207-B1A0-8AECD4C32C1CC930","Sparks American Grill","5490 Apex Peakway DR ","APEX","NC","27502","","","19193030074"
"E876B82C-1075-68CB-EF0313028A926EB2","Eastern China Chinese Restaurant","9585 Chapel Hill Rd","MORRISVILLE","NC","27560","","","19193198998"
"E89987A2-3048-9933-80AC5C0154FD2C69","S-MART CAFE","1000 RYAN RD ","CARY","NC","27511","","","19194690559"
"E89987A2-3048-9933-80AC5C0154FD2C69","S-MART CAFE","1000 RYAN RD ","CARY","NC","27511","","","19194690559"
"E8BB1674-EF59-FE8D-DE44A9C8FD8A80C6","SWAD INDIAN CUISINE","9650-145 Strickland RD ","RALEIGH","NC","27615","","",""
"E9492F8C-3048-98E5-1AA53582E27FCFC1","SHANE'S RIB SHACK #55","5811 POYNER VILLAGE PKY ","RALEIGH","NC","27616","","","19198509900"
"E949D7BA-14B4-8FF9-3762F11A427F464C","Longhorn Steakhouse #277","1411 Beaver Creek Commons DR ","APEX","NC","27502","","","19193034889"
"EA450138-BB17-B8AA-7D8BDF8F5E6FD673","Daily Grind NC","2000 BOULDER STONE WAY ","CARY","NC","27519","","","19193883783"
"EAC70ABE-C00C-1791-BC0EB43A4E1F54C7","BOULEVARD PIZZA","2925 WENDELL BLVD ","WENDELL","NC","27591","","","19193650040"
"EAC70ABE-C00C-1791-BC0EB43A4E1F54C7","BOULEVARD PIZZA","2925 WENDELL BLVD ","WENDELL","NC","27591","","","19193650040"
"EAD93E78-C207-2103-E18AA645BB253640","WEINBERG'S THE DELICATESSEN","6016 FALLS OF NEUSE  RD ","RALEIGH","NC","27609","","","19198732222"
"EAE70E0B-9CBA-B697-8CA469BE81743C09","MANDOLIN","2519 FAIRVIEW RD ","RALEIGH","NC","27608","","","19193220365"
"EAF189BD-A5EB-849E-68D827ADF3E4FA0B","WORLD OF BEER","4208 SIX FORKS  RD ","RALEIGH","NC","27609","","","111111111111111"
"EAFCC9A7-9EAB-70E4-F17F337D27B0B668","COMFORT SUITES ARENA BREAKFAST","1200 HURRICANE ALLEY WAY ","RALEIGH","NC","27607","","","19198540502"
"EB128562-E905-EFE9-D8F185BEE4EB0588","GONZA TACOS Y TEQUILA","7713 LEAD MINE  RD ","RALEIGH","NC","27615","","","19198465478"
"EB128562-E905-EFE9-D8F185BEE4EB0588","GONZA TACOS Y TEQUILA","7713 LEAD MINE  RD ","RALEIGH","NC","27615","","","19198465478"
"EB1DFC4A-C55F-4C5E-3522672C8188CF92","ZAKY MEDITERRANEAN EXPRESS","222 GLENWOOD AVE ","RALEIGH","NC","27603","","","19198033271"
"EC453C6B-F30E-132C-7BD369D14CBB358E","Cafe Capistrano","8471-A Garvey Ste 113 DR ","RALEIGH","NC","27616","","","19199613216"
"ED95EEA3-BAB0-D794-40AF4D400EECA0D5","MAIN STREET GRILLE PIZZERIA & RESTAURANT","999 DURHAM RD ","WAKE FOREST","NC","27587","","","19195561777"
"499940","TJ's Lunch Counter At Wake Christian","5500 WAKE ACADEMY DR","RALEIGH","NC","27603-4120","","","19197726264"
"49CCB818-3048-94EE-989F432B0139E50F","HIBACHI JAPAN #2","4001 WAKE FOREST  RD ","RALEIGH","NC","27609","","","19198788880"
"4A2F7F4F-F86B-8A34-E0D1192B8D286697","TRIBECA TAVERN","500 LEDGESTONE WAY ","CARY","NC","27519","","","19194653055"
"4B54F663-0B9C-16C4-83132B8093F1752E","MOJO'S GRILL","2648 TIMBER DR ","GARNER","NC","27529","","","19196621115"
"4B54F663-0B9C-16C4-83132B8093F1752E","MOJO'S GRILL","2648 TIMBER DR ","GARNER","NC","27529","","","19196621115"
"4B61266F-EFE6-F733-7E831252B2FBD611","HIGHGROVE ESTATE","1613  S MAIN ST ","FUQUAY VARINA","NC","27526","","","19195526154"
"4B6701EF-9BE7-5832-E35BE2770D734BDA","The New Oakwood Cafe","300 E Edenton ST ","RALEIGH","NC","27601","","","19198285994"
"4B7C44B8-D8C6-C6B4-A430786EB1C6474A","CAPPOLLA'S PIZZA AND GRILL","7039 KNIGHTDALE BLVD ","KNIGHTDALE","NC","27545","","","19192171110"
"4B8B1037-EBA9-0609-3315BF09E46665E6","HURRICANE GRILL & WINGS","1389 KILDAIRE FARM RD ","CARY","NC","27511","","","19194810903"
"4BC14D66-DE88-67D8-89BA96989DA82655","MARCO'S #8073","1015 DAVIS  DR ","APEX","NC","27523","","","19193878820"
"4CB74918-3048-94EE-98A3874374B81EE3","RUTH'S CHRIS","4381 LASSITER AT NORTH HILLS AVE ","RALEIGH","NC","27609","","","19197911103"
"4D0343C6-E077-FC93-51688C91C74DF18B","JERSEY MIKES 3133","2055 RENAISSANCE PARK  PL ","CARY","NC","27513","","","19196503595"
"4DD48454-E096-9B1D-1F9569D81C76345B","KAI SUSHI & SAKE BAR","7713 LEADMINE  RD ","RALEIGH","NC","27615","","","19198704923"
"4E06C818-3048-98E5-1A9F70BF49E2720A","SCHNEIDER ELECTRIC CAFETERIA","8001 KNIGHTDALE BLVD ","KNIGHTDALE","NC","27545","","","19192668626"
"4E25856C-3048-98E5-1AFA0B2A82162CCC","NEW YORK DINER","909-1 MCKNIGHT DR ","KNIGHTDALE","NC","27545","","","19192170838"
"4E647208-3048-98E5-1AD916B856B981C7","SUBWAY #36806","107-147 EDINBURG SOUTH DR ","CARY","NC","27511","","","19194698422"
"4E7E5AE4-953C-2F22-F6C6D06391384407","THE BRICK BAR & GRILL","213 FAYETTEVILLE ST ","FUQUAY VARINA","NC","27526","","","111111111919"
"4E8BC2B5-DBA4-E769-A10C72259BBDA23B","HATSU SUSHI","927 DURHAM RD ","WAKE FOREST","NC","27587","","",""
"500048","Fat Daddy's Market And Grill","6201 GLENWOOD AVE ","RALEIGH","NC","27612-2615","","","19197873773"
"500051","Salsa Fresh Restaurant","9650 STRICKLAND RD ","RALEIGH","NC","27615-1902","","","19198701107"
"500055","The Loop Pizza Grill","1207-H KILDAIRE FARM RD ","CARY","NC","27511-7704","","","19196570330"
"500055","The Loop Pizza Grill","1207-H KILDAIRE FARM RD ","CARY","NC","27511-7704","","","19196570330"
"500136","Wendy's #8217","7460 Louisburg Rd ","RALEIGH","NC","27616-6455","","","19197130810"
"500142","Taco Bell / KFC 3248","5434 SIX FORKS RD ","RALEIGH","NC","27609-4436","","","19197815458"
"500164","Hibachi Xpress","2470 WALNUT ST ","CARY","NC","27511-9212","","","19192350888"
"500164","Hibachi Xpress","2470 WALNUT ST ","CARY","NC","27511-9212","","","19192350888"
"500185","Cafe Carolina #1","401 DANIELS ST ","RALEIGH","NC","27605-1314","","","19198217117"
"500185","Cafe Carolina #1","401 DANIELS ST ","RALEIGH","NC","27605-1314","","","19198217117"
"500190","Rum Runners","208 E MARTIN ST ","RALEIGH","NC","27601-1862","","","111111919755"
"EE6E279D-E842-4C0C-2BC29803F85EAD1D","CHECKER'S PIZZA & SUBS","2720-126 LAKE WHEELER ROAD","RALEIGH","NC","27603","","","19198211111"
"EEB7C2E7-E2A7-151A-667EFA1E0AB085B0","Arby's #7820","6725 Knightdale BLVD ","KNIGHTDALE","NC","27545","","","19193531755"
"EF0FEA5A-FD34-5D77-E461A2C5999190F4","CAFE 24","126 S SALISBURY ST ","RALEIGH","NC","27601","","","19196152634"
"EF9E158F-E71D-523D-6634D299D2AA2DA0","J J CHINA","3607 DAVIS DR ","MORRISVILLE","NC","27560","","","19193807168"
"F081F6FD-97F7-5AB9-7D572FED357B19D1","SUGAR BUZZ BAKERY & CAFE","1231 KILDAIRE FARM RD ","RALEIGH","NC","27511","","","19192387224"
"F0BDB217-906B-1323-23B5145919FEAC74","Greek Fiesta at Brier Creek","8521 Brier CreekPKY","RALEIGH","NC","27617","","","19195443388"
"F0E1DBCC-9F60-4F1B-C87697D86E8D260B","Aversboro Restaurant and Sports Bar","1411 AVERSBORO RD ","GARNER","NC","27529","","","19197796661"
"F12E5733-3048-98E5-1A7171AD78AE9FD7","FOUNDATION","213 FAYETTEVILLE  ST ","RALEIGH","NC","27601","","","111111919896"
"F15E8F13-3048-98E5-1AB83CB9A9AA50E8","GENKI RESTAURANT & SUSHI BAR","3420 TEN TEN RD ","CARY","NC","27518","","","19193636636"
"F1F252C0-1422-201B-19E391A3A54D28B1","BRUEGGERS BAGELS #59","6325-33 FALLS OF NEUSE RD ","RALEIGH","NC","27615","","","19194319804"
"F21BB839-1422-201B-1993DBD54B464EDA","BRUEGGERS BAGELS #644","3510 WADE AVE ","RALEIGH","NC","27607","","","19198281301"
"F345BEF2-3048-9838-60C966909846850C","CAMBRIA SUITES BARISTA BAR","300 AIRGATE DR ","MORRISVILLE","NC","27560","","","19193613311"
"F37A468C-3048-9933-80873BCFDA230EB8","BEAVER CREEK CINEMAS 12","1441 Beaver Creek Commons DR","APEX","NC","27502","","","19193627342"
"F37A468C-3048-9933-80873BCFDA230EB8","BEAVER CREEK CINEMAS 12","1441 Beaver Creek Commons DR","APEX","NC","27502","","","19193627342"
"F37BA48F-3048-9838-605D681D714F0455","FIREHOUSE SUBS #122","260 GRANDE HEIGHTS DR ","CARY","NC","27513","","","19194681822"
"F427AEAE-3048-9838-604F35A4FA3CD48E","QUIZNOS SUB","3608 DAVIS RD ","MORRISVILLE","NC","27560","","","19193809999"
"F46A93E2-3048-9838-602CDFE975F10910","BRIO TUSCAN GRILLE","4325 GLENWOOD AVE ","RALEIGH","NC","27512","","","19198812048"
"F48B42F0-EE9D-5ED4-066FC1E658FD99E1","SUBWAY #38780","2017 CREEKSIDE LANDING DR ","APEX","NC","27502","","","19193636460"
"F4D55637-6DF0-1295-76C915D717D9874B","Life Cafe","1700 Regency PKY ","CARY","NC","27511","","","19194608340"
"F7E15626-ADBB-A471-EF862D5BD076555C","HAMPTON INN","1001 WAKE TOWNE DR ","RALEIGH","NC","27609","","","19198281813"
"F7F50C7A-BBD3-1C4E-C17ED794AD054A96","TASTE","3048 MEDLIN DR ","RALEIGH","NC","27607","","","19193220568"
"F83903FF-FED3-881F-9B2192CBD1E2F518","ZHANG'S YAMATO ASIAN RESTAURANT","7110 KNIGHTDALE  BLVD ","KNIGHTDALE","NC","27545","","","19192665557"
"F8F2286C-81C7-8C7F-4B42E73BA944C35E","J & S New York Pizza","500 E Broad ST ","FUQUAY VARINA","NC","27526","","","19195576921"
"F9A9E07D-1422-201B-19728BB9FE445BD9","Firehouse Subs Ladder #178","10251 Little Brier Creek  LN ","RALEIGH","NC","27617","","","19198063900"
"F9A9E07D-1422-201B-19728BB9FE445BD9","Firehouse Subs Ladder #178","10251 Little Brier Creek  LN ","RALEIGH","NC","27617","","","19198063900"
"FA5BB656-AB3D-7D48-51F51683207A42B1","Hardee's #1205","2304 Gorman ST ","RALEIGH","NC","27606","","","19192338287"
"503835","Starbucks","7854 Alexander Promenade PL ","RALEIGH","NC","27617","","","19199579587"
"503836","Buffalo Wild Wings # 113","148 Shenstone BLVD ","GARNER","NC","27529","","","19196615238"
"503902","Wendy's #9758","8000 Pooler AVE ","RALEIGH","NC","27617","","","19192931814"
"503902","Wendy's #9758","8000 Pooler AVE ","RALEIGH","NC","27617","","","19192931814"
"503937","Conference Dining Services Facility","3000 New Bern AVE","RALEIGH","NC","27610","","","19193508190"
"503952","The Q Shack IV","4120-135 Main At North Hills Mall ","RALEIGH","NC","27609","","","19197864381"
"503966","Subway #2615","3416 POOLE RD ","RALEIGH","NC","27610-2918","","","19192316223"
"504071","Sheetz","1655 N Main Street","FUQUAY VARINA","NC","27526","","","19195772215"
"504091","Cattails Restaurant","1501 NC 39 HWY 39","ZEBULON","NC","27597","","","19198617501"
"504119","Bojangles","4621 New Bern AVE ","RALEIGH","NC","27610","","","19192319028"
"504149","Remington Grill","4551 New Bern AVE","RALEIGH","NC","27604","","","19192556891"
"504244","Courthouse Deli","316 Fayetteville ST","RALEIGH","NC","27602","","","19198352005"
"504251","Subway 10949","2859 Wendell BLVD ","WENDELL","NC","27591","","","19193654005"
"504270","Subway","1326 N Main ST ","FUQUAY VARINA","NC","27526","","","19195522609"
"504306","Fuji Express","2143 TEN TEN RD ","APEX","NC","27539","","","19193678686"
"504306","Fuji Express","2143 TEN TEN RD ","APEX","NC","27539","","","19193678686"
"506935","Fuji San Japanese Steakhouse","8411 Brier Creek PKY ","RALEIGH","NC","27617","","","19198062888"
"506935","Fuji San Japanese Steakhouse","8411 Brier Creek PKY ","RALEIGH","NC","27617","","","19198062888"
"506B26DF-F5A3-5F11-179B3649B36109D3","BAGELS PLUS","100 DICKENS DR ","FUQUAY VARINA","NC","27526","","","19192854980"
"5072D67F-ECF5-714A-9EF37B82C047391B","PRIMO PIZZA","9 N MAIN ST ","WENDELL","NC","27591","","","19193656065"
"507311F8-3048-98E1-5CCD10CF7972DDF5","SUBWAY #35970","4500 FAYETTEVILLE RD ","RALEIGH","NC","27603","","","19197731993"
"508734","McLean's Ole Time Cafe","418 W Gannon AVE ","ZEBULON","NC","27597","","","19192690125"
"508804","Stromboli's","2900 Spring Forest Rd","RALEIGH","NC","27616","","","19198764222"
"50881C3E-D48E-1CC8-B4D8C2931C173486","SOUTH PHILLY","4412 FALLS OF NEUSE RD ","RALEIGH","NC","27609","","","19198780069"
"508848","Five Guys Burgers and Fries #2","4120 Main at N. Hills St. Ste 155","RALEIGH","NC","27609","","","19197877772"
"508880","CHURCHILL'S","1622 GLENWOOD AVE ","RALEIGH","NC","27608","","","19198311525"
"508968","El Rodeo Restaurant","2404 Wake Forest Rd","RALEIGH","NC","27608-1710","","","19198331460"
"508982","Brooklyn Boys Pizzeria","1260 NW Maynard RD ","CARY","NC","27513","","","111111111111111"
"509014","Sunflower's","8 W Peace ST ","RALEIGH","NC","27604","","","19196064388"
"509015","McDonald's # 13159","1725 New Hope Church Rd","RALEIGH","NC","27609","","","19197130903"
"50AFF894-9430-0919-4DFC9367B7323D65","Blinco's","6711 Glenwood AVE ","RALEIGH","NC","27612","","","19197855060"
"5133DCF2-04B5-55F3-98CF917D6654B8CA","CARILLON OF FUQUAY FOOD SERVICE","6576  JOHNSON POND RD ","FUQUAY VARINA","NC","27526","","","19195778102"
"514408","Tailgaters Sports Bar","2645-A E Millbrook RD ","RALEIGH","NC","27604","","","19197906800"
"5152ABD1-DCF9-A163-A0B18906926C5B80","HIBACHI 101","7870 ALEXANDER PROMENADE PL ","RALEIGH","NC","27617","","","19195692888"
"515E6D55-09E2-59F2-8BF6AC6CBD26D02C","MARKET RESTAURANT","938 N BLOUNT ST ","RALEIGH","NC","27604","","","111111111111111"
"526552","NYBD III","2050 Kildaire Farm RD ","CARY","NC","27511","","","19198519050"
"526554","Sheetz #371","5200 New bern AVE ","RALEIGH","NC","27610","","","19192122506"
"527106","Circle K #6329","2400 Spring Forest Rd","RALEIGH","NC","27609","","","19198750618"
"527138","El Fogon","411 W Gannon AVE ","ZEBULON","NC","27597","","","19192694464"
"527138","El Fogon","411 W Gannon AVE ","ZEBULON","NC","27597","","","19192694464"
"527173","St. Michael the Arch Angel Catholic Church","808 High House RD ","CARY","NC","27513","","","19194686100"
"527173","St. Michael the Arch Angel Catholic Church","808 High House RD ","CARY","NC","27513","","","19194686100"
"527174","Firehouse Subs","1047 Beaver Creek Commons DR ","APEX","NC","27502","","","19193670111"
"527213","Peak City Grill & Bar","126 N Salem ST ","APEX","NC","27502","","","19193038001"
"527214","Dunkin Donuts/ Baskin Robbins","2740 NC Hwy 55 ","CARY","NC","27519","","","19193034334"
"527249","Hong Kong #1 Chinese Restaurant","2720 NC HWY 55 ","CARY","NC","27519","","","19193630828"
"527253","Earth Fare The Healthy Supermarket Restaurant","10341 Moncreiffe RD","RALEIGH","NC","27617","","","19194331390"
"527355","Milton's Pizza & Pasta","14520 New Falls of Neuse RD ","RALEIGH","NC","27614","","","19195709099"
"527365","Azitra Indian Restaurant","8411 Brier Creek PKY ","RALEIGH","NC","27617","","","19194843939"
"527421","Frankie's Restaurant","11190 Fun Park DR ","RALEIGH","NC","27617","","","19194337888"
"527421","Frankie's Restaurant","11190 Fun Park DR ","RALEIGH","NC","27617","","","19194337888"
"527553","Skipper's Fish Fry and Market","1001 E Williams ST ","APEX","NC","27502","","","19193032400"
"527553","Skipper's Fish Fry and Market","1001 E Williams ST ","APEX","NC","27502","","","19193032400"
"527555","Biryani House","744-A E Chatham ST ","CARY","NC","27511","","","19194690006"
"527589","Chick-fil-A","1460 N Main ST","FUQUAY VARINA","NC","27526","","","19195771030"
"527675","Subway #34908 (in Walmart)","6600 Glenwood AVE ","RALEIGH","NC","27612","","","19197812320"
"527675","Subway #34908 (in Walmart)","6600 Glenwood AVE ","RALEIGH","NC","27612","","","19197812320"
"527791","Nil's Cafe","513 E Broad ST ","FUQUAY-VARINA","NC","27526","","","19195670887"
"527864","Applebee's ","1480 N Main ST ","FUQUAY VARINA ","NC","27526","","","19195521521"
"527889","Napper Tandy","126 N West ST ","RALEIGH","NC","27603","","","19198335535"
"527915","Taco Bell #22798","2207 S MAIN ST ","WAKE FOREST","NC","27587","","","19195544924"
"527924","Carolina Ale House","7981 Skyland Ridge PKY ","RALEIGH","NC","27606","","","19199574200"
"527924","Carolina Ale House","7981 Skyland Ridge PKY ","RALEIGH","NC","27606","","","19199574200"
"527925","La Rancherita Mexican Restaurant","7420 Six Forks RD ","RALEIGH","NC","27615","","","19198446330"
"527933","Fu Kee Express","6320 Capital Blv","RALEIGH","NC","27616","","","19198722661"
"528014","#1 CHINA","764 W Williams ST","APEX","NC","27502","","","19193626887"
"52E1EDE4-C4C0-8924-7F561331B7E9B01E","Moe's Southwest Grill #683","280 Meeting ST ","CARY","NC","27511","","","19198541111"
"500226","Hayes Barton Cafe & Dessertery","2000 FAIRVIEW RD ","RALEIGH","NC","27608-2316","","","19198568551"
"500227","Sammy's Tap And Grill","2235 AVENT FERRY RD","RALEIGH","NC","27606-2133","","","19197553880"
"500232","Taste Of China","14460 NEW FALLS OF NEUSE RD ","RALEIGH","NC","27614-8227","","","19194883737"
"500232","Taste Of China","14460 NEW FALLS OF NEUSE RD ","RALEIGH","NC","27614-8227","","","19194883737"
"500238","Pizza Inn","1301 E WILLIAMS ST ","APEX","NC","27502-2188","","","19193629611"
"500275","N.Y. Pizza @ High House Crossing","2763 NC Hwy 55","CARY","NC","27519","","","19193631007"
"500278","Willow Creek Exxon","1133 OLD HONEYCUTT RD ","FUQUAY VARINA","NC","27526-8923","","","19195776361"
"500278","Willow Creek Exxon","1133 OLD HONEYCUTT RD ","FUQUAY VARINA","NC","27526-8923","","","19195776361"
"500288","Bob Evan's Restaurant","2001 WALNUT ST ","CARY","NC","27511-9205","","","19192336860"
"500329","Lowes Food Store #196 Deli","3480 KILDAIRE FARM RD ","RALEIGH","NC","27606-9541","","","19193633039"
"500341","Smithfield Chicken & Bar-B-Que","4000 JONES SAUSAGE RD ","GARNER","NC","27529-9428","","","19197790095"
"500354","Harris Teeter #90 Deli","13210 STRICKLAND RD ","RALEIGH","NC","27613-7536","","","19196760589"
"500415","Lowes Foods #185 Deli","1845 AVERSBORO RD ","GARNER","NC","27529-4836","","","19197799907"
"500483","Taza Grill","6325 - 19 Falls Of Neuse Rd ","RALEIGH","NC","27615","","","19198727161"
"500514","Knightdale Seafood & Barbeque","706 MONEY CT ","KNIGHTDALE","NC","27545-7431","","","19192664447"
"500517","Starbucks #8459","4421 SIX FORKS RD","RALEIGH","NC","27609-5761","","","19195710713"
"500543","McDonald's","10100 LEESVILLE RD ","RALEIGH","NC","27613-7541","","","19198419282"
"500553","No Fo At The Pig","2014 FAIRVIEW RD ","RALEIGH","NC","27608-2316","","","19198211240"
"500553","No Fo At The Pig","2014 FAIRVIEW RD ","RALEIGH","NC","27608-2316","","","19198211240"
"500557","Bojangles # 29","12109 Cloverleaf Dr","WAKE FOREST","NC","27587-6516","","","19195542243"
"500559","Subway","160 Wakelon St ","ZEBULON","NC","27597","","","19192699293"
"500561","McDonald's #26522","5016-101 Spring Forest Rd","RALEIGH","NC","27616","","","19199548880"
"500562","Abyssinia Ethiopian Restaurant","2109 AVENT FERRY RD","RALEIGH","NC","27606-2198","","","19196648151"
"500579","The Piper's Tavern","8304 FALLS OF NEUSE RD ","RALEIGH","NC","27615-3416","","","19196767413"
"500590","La Rancherita","2400 HILLSBOROUGH ST","RALEIGH","NC","27607-7248","","","19197559697"
"500595","Lucky 32","7307 TRYON RD ","CARY","NC","27511-6603","","","19192331632"
"500612","Serendipity Gourmet Deli","118 S ACADEMY ST","CARY","NC","27511-3302","","","19194691655"
"500638","Los Tres Magueyes","411-J S Main St ","ROLESVILLE","NC","27571","","","19195621669"
"500641","Pharaoh's","4421 SIX FORKS RD","RALEIGH","NC","27609-5761","","","19194200840"
"500650","CiCi's Pizza","3501-132 Capital BLVD ","RALEIGH","NC","27604-3366","","","19198632424"
"500654","El Cerro Mexican Restaurant","3470 KILDAIRE FARM RD","Cary","NC","27511","","","19193033828"
"500673","Chick-fil-A","11730 Retail Dr","WAKE FOREST","NC","27587-7349","","","19195629004"
"500696","Mojoe's Burger Joint","620 GLENWOOD AVE","RALEIGH","NC","27603-1224","","","19198326799"
"539BAC66-AADA-7DBA-2CBA814411ABF648","CHILI'S #1534","1201 MARKET CENTER DR ","MORRISVILLE","NC","27560","","","19194683290"
"5478","BEAR ROCK CAFE","9575 CHAPEL HILL  RD ","MORRISVILLE","NC","27560","","","111111111111111"
"5520","AFTER HOURS PUB","1301  E BROAD ST ","RALEIGH","NC","27526","","","111111111111111"
"557A640F-F4E5-1FA1-C2C79D8706A0AE46","PANERA BREAD #1650","1001 BEAVER CREEK COMMONS DR ","APEX","NC","27502","","","19195890026"
"557A640F-F4E5-1FA1-C2C79D8706A0AE46","PANERA BREAD #1650","1001 BEAVER CREEK COMMONS DR ","APEX","NC","27502","","","19195890026"
"559EB0CA-1422-201B-194148E8D80DE74B","Jimmy John's #993","5011-E Falls of Neuse RD ","RALEIGH","NC","27609","","","19198723383"
"55A78217-DF87-E9E5-0BB339E9743B4CAA","PANERA BREAD #1644","4421 SIX FORKS RD","RALEIGH","NC","27609-5771","","","19197811112"
"55A78217-DF87-E9E5-0BB339E9743B4CAA","PANERA BREAD #1644","4421 SIX FORKS RD","RALEIGH","NC","27609-5771","","","19197811112"
